ISRN_KIND_DTCD,ISRN_KIND_ITCD,ISRN_KIND_SALE_NM,PROD_DTCD,PROD_ITCD,PROD_SALE_NM,VALD_STAR_DATE,VALD_END_DATE,FPIN_STRT_AG_INQY_CODE,SPIN_STRT_AG_INQY_CODE,TPIN_STRT_AG_INQY_CODE,FPIN_STRT_DVSN_CODE,FPIN_STRT_DVSN_VAL,SPIN_STRT_DVSN_CODE,SPIN_STRT_DVSN_VAL,TPIN_STRT_DVSN_CODE,TPIN_STRT_DVSN_VAL,MIN_FPIN,MAX_FPIN,FPIN_DVSN_CODE,MINU_GNDR_CODE,GURT_NBYR_DVSN_CODE,MIN_PAYM_TERM,MAX_PAYM_TERM,PAYM_TERM_DVSN_CODE,MINU_MIN_AG,MINU_MAX_AG,MIN_MTPM_PREM,MAX_MTPM_PREM
1571,613,한화생명 연금보험Enterprise(거치형 확정기간연금플러스형 20년형)(개별) 무배당,1571,613,한화생명 연금보험Enterprise(거치형 확정기간연금플러스형 20년형)(개별) 무배당,2022-04-16 00:00:00,9999-12-31 00:00:00,0,X51,00,0,0,X,51,0,0,,,,,,,,,,,,
1571,613,한화생명 연금보험Enterprise(거치형 확정기간연금플러스형 20년형)(개별) 무배당,1571,613,한화생명 연금보험Enterprise(거치형 확정기간연금플러스형 20년형)(개별) 무배당,2022-04-16 00:00:00,9999-12-31 00:00:00,0,X52,00,0,0,X,52,0,0,,,,,,,,,,,,
1571,613,한화생명 연금보험Enterprise(거치형 확정기간연금플러스형 20년형)(개별) 무배당,1571,613,한화생명 연금보험Enterprise(거치형 확정기간연금플러스형 20년형)(개별) 무배당,2022-04-16 00:00:00,9999-12-31 00:00:00,0,X53,00,0,0,X,53,0,0,,,,,,,,,,,,
1571,613,한화생명 연금보험Enterprise(거치형 확정기간연금플러스형 20년형)(개별) 무배당,1571,613,한화생명 연금보험Enterprise(거치형 확정기간연금플러스형 20년형)(개별) 무배당,2022-04-16 00:00:00,9999-12-31 00:00:00,0,X54,00,0,0,X,54,0,0,,,,,,,,,,,,
1571,613,한화생명 연금보험Enterprise(거치형 확정기간연금플러스형 20년형)(개별) 무배당,1571,613,한화생명 연금보험Enterprise(거치형 확정기간연금플러스형 20년형)(개별) 무배당,2022-04-16 00:00:00,9999-12-31 00:00:00,0,X55,00,0,0,X,55,0,0,,,,,,,,,,,,
1571,613,한화생명 연금보험Enterprise(거치형 확정기간연금플러스형 20년형)(개별) 무배당,1571,613,한화생명 연금보험Enterprise(거치형 확정기간연금플러스형 20년형)(개별) 무배당,2022-04-16 00:00:00,9999-12-31 00:00:00,0,X56,00,0,0,X,56,0,0,,,,,,,,,,,,
1571,613,한화생명 연금보험Enterprise(거치형 확정기간연금플러스형 20년형)(개별) 무배당,1571,613,한화생명 연금보험Enterprise(거치형 확정기간연금플러스형 20년형)(개별) 무배당,2022-04-16 00:00:00,9999-12-31 00:00:00,0,X57,00,0,0,X,57,0,0,,,,,,,,,,,,
1571,613,한화생명 연금보험Enterprise(거치형 확정기간연금플러스형 20년형)(개별) 무배당,1571,613,한화생명 연금보험Enterprise(거치형 확정기간연금플러스형 20년형)(개별) 무배당,2022-04-16 00:00:00,9999-12-31 00:00:00,0,X58,00,0,0,X,58,0,0,,,,,,,,,,,,
1571,613,한화생명 연금보험Enterprise(거치형 확정기간연금플러스형 20년형)(개별) 무배당,1571,613,한화생명 연금보험Enterprise(거치형 확정기간연금플러스형 20년형)(개별) 무배당,2022-04-16 00:00:00,9999-12-31 00:00:00,0,X59,00,0,0,X,59,0,0,,,,,,,,,,,,
1571,613,한화생명 연금보험Enterprise(거치형 확정기간연금플러스형 20년형)(개별) 무배당,1571,613,한화생명 연금보험Enterprise(거치형 확정기간연금플러스형 20년형)(개별) 무배당,2022-04-16 00:00:00,9999-12-31 00:00:00,0,X60,00,0,0,X,60,0,0,,,,,,,,,,,,
1571,613,한화생명 연금보험Enterprise(거치형 확정기간연금플러스형 20년형)(개별) 무배당,1571,613,한화생명 연금보험Enterprise(거치형 확정기간연금플러스형 20년형)(개별) 무배당,2022-04-16 00:00:00,9999-12-31 00:00:00,0,X61,00,0,0,X,61,0,0,,,,,,,,,,,,
